city_id,country_code,zip_postal_code,D,f0_
3815,UK,,2017-11-02,3781
6571,DE,,2017-11-02,381
6719,DE,,2017-11-02,1139
6433,DE,,2017-11-02,1323
5757,DE,,2017-11-02,1141
4209,UK,,2017-11-02,668
3969,UK,,2017-11-02,92
6216,DE,,2017-11-02,150
6062,DE,,2017-11-02,119
6074,DE,,2017-11-02,433
4535,UK,,2017-11-02,471
6367,DE,,2017-11-02,152
6327,DE,,2017-11-02,124
6732,DE,,2017-11-02,224
6755,DE,,2017-11-02,299
6563,DE,,2017-11-02,6
5948,DE,,2017-11-02,67
6455,DE,,2017-10-25,11
6021,DE,,2017-11-12,570
6078,DE,,2017-11-12,184
6532,DE,,2017-11-12,682
5999,DE,,2017-11-12,918
6225,DE,,2017-11-12,862
6150,DE,,2017-11-12,204
6417,DE,,2017-11-12,428
3788,UK,,2017-11-12,11005
3806,UK,,2017-11-12,5436
6497,DE,,2017-11-12,547
6701,DE,,2017-10-25,3
3883,UK,,2017-11-12,1452
6486,DE,,2017-11-02,8
6747,DE,,2017-11-12,620
4646,UK,,2017-11-12,715
4527,UK,,2017-11-12,233
4182,UK,,2017-11-12,58
,NL,,2017-11-12,10
6686,DE,,2017-11-12,124
6097,DE,,2017-11-12,53
5997,DE,,2017-11-12,11
6334,DE,,2017-11-22,689
5838,DE,,2017-11-22,351
6285,DE,,2017-11-22,535
5805,DE,,2017-11-22,906
33191,UK,,2017-11-22,1130
3826,UK,,2017-11-22,1152
6162,DE,,2017-11-22,302
6181,DE,,2017-11-22,872
6190,DE,,2017-11-22,352
6002,DE,,2017-11-22,410
5920,DE,,2017-11-22,204
6078,DE,,2017-11-22,138
4690,UK,,2017-11-22,29
11535,SA,,2017-11-02,2
3768,UK,,2017-10-11,1642
5806,DE,,2017-10-11,146
2904,CN,,2017-11-12,2
4113,UK,,2017-10-11,710
6427,DE,,2017-10-11,171
4566,UK,,2017-10-11,272
6410,DE,,2017-10-11,39
5921,DE,,2017-10-21,620
4113,UK,,2017-10-21,4704
6578,DE,,2017-10-21,217
6008,DE,,2017-10-21,552
6689,DE,,2017-10-11,121
3864,UK,,2017-10-21,1236
6782,DE,,2017-10-21,391
4568,UK,,2017-10-11,9
6556,DE,,2017-10-11,11
6772,DE,,2017-10-11,8
6694,DE,,2017-10-11,1
6234,DE,,2017-10-21,1288
3985,UK,,2017-10-21,495
3964,UK,,2017-10-11,23
4282,UK,,2017-10-21,24
4518,UK,,2017-10-21,183
6000,DE,,2017-10-21,51
4003,UK,,2017-10-21,187
6103,DE,,2017-10-21,244
6214,DE,,2017-10-21,323
6251,DE,,2017-10-21,74
,UK,,2017-10-20,564808
3765,UK,,2017-10-20,30146
3731,UK,,2017-10-20,5365
6483,DE,,2017-10-20,998
4464,UK,,2017-10-20,818
4360,UK,,2017-10-20,1347
5689,DE,,2017-10-20,12807
3695,UK,,2017-10-20,2112
5849,DE,,2017-10-20,1649
4387,UK,,2017-10-20,1699
4344,UK,,2017-10-20,795
5813,DE,,2017-10-20,2256
6801,DE,,2017-10-20,331
3803,UK,,2017-10-09,2947
5717,DE,,2017-10-09,637
3735,UK,,2017-10-09,1106
4392,UK,,2017-10-09,58
6586,DE,,2017-10-09,7
6469,DE,,2017-10-20,46
6060,DE,,2017-10-20,383
3816,UK,,2017-10-21,24
4012,UK,,2017-10-20,115
3760,UK,,2017-10-09,2082
6216,DE,,2017-10-20,204
6099,DE,,2017-10-20,258
6800,DE,,2017-10-20,6
4066,UK,,2017-10-20,75
4636,UK,,2017-10-20,31
5719,DE,,2017-10-09,1030
6303,DE,,2017-10-09,262
3706,UK,,2017-10-09,1852
3730,UK,,2017-10-09,1728
6285,DE,,2017-10-09,242
4162,UK,,2017-10-09,238
6065,DE,,2017-10-09,44
51992,DE,,2017-10-09,104
6318,DE,,2017-10-09,22
3888,UK,,2017-10-09,246
4362,UK,,2017-10-09,191
4653,UK,,2017-10-09,68
6601,DE,,2017-10-09,76
6421,DE,,2017-10-21,1
6642,DE,,2017-10-09,106
4339,UK,,2017-10-19,1020
5999,DE,,2017-10-19,450
3869,UK,,2017-10-20,6
4084,UK,,2017-10-19,745
4500,UK,,2017-10-19,785
4229,UK,,2017-10-19,634
4337,UK,,2017-10-19,326
4304,UK,,2017-10-19,33
5805,DE,,2017-10-19,1759
6559,DE,,2017-10-19,320
4216,UK,,2017-10-19,191
4493,UK,,2017-10-09,5
4549,UK,,2017-10-09,2
6024,DE,,2017-10-19,192
6116,DE,,2017-10-19,1125
6349,DE,,2017-10-19,69
4656,UK,,2017-10-19,198
5957,DE,,2017-10-19,69
3811,UK,,2017-10-19,38
4501,UK,,2017-10-19,4
4515,UK,,2017-10-19,48
5836,DE,,2017-10-30,73796
5915,DE,,2017-10-30,12419
3818,UK,,2017-10-30,2285
4201,UK,,2017-10-30,2498
6377,DE,,2017-10-30,216
5950,DE,,2017-10-19,8
3865,UK,,2017-10-30,514
5973,DE,,2017-10-30,159
6300,DE,,2017-10-30,970
6789,DE,,2017-10-30,89
6692,DE,,2017-10-30,579
6333,DE,,2017-10-30,571
6372,DE,,2017-10-29,580
3847,UK,,2017-10-29,2189
4222,UK,,2017-10-29,1278
3697,UK,,2017-10-29,15114
6114,DE,,2017-10-29,1100
4434,UK,,2017-10-29,652
5992,DE,,2017-10-29,1168
6778,DE,,2017-10-29,132
3979,UK,,2017-10-29,429
5715,DE,,2017-11-06,2396
6039,DE,,2017-11-06,591
6700,DE,,2017-11-06,228
3719,UK,,2017-11-06,2000
5912,DE,,2017-10-29,142
4502,UK,,2017-10-29,322
6164,DE,,2017-10-29,408
5879,DE,,2017-10-29,752
4610,UK,,2017-10-30,2
718,AT,,2017-10-30,13
6382,DE,,2017-10-30,75
6037,DE,,2017-10-29,183
6616,DE,,2017-10-29,226
4217,UK,,2017-11-06,1797
3838,UK,,2017-11-06,3140
3695,UK,,2017-11-06,1799
3778,UK,,2017-11-06,1663
29853,DE,,2017-10-29,42
3969,UK,,2017-10-30,22
6260,DE,,2017-11-06,108
4287,UK,,2017-11-06,399
4214,UK,,2017-11-06,970
30764,DE,,2017-11-06,181
6430,DE,,2017-11-06,158
5882,DE,,2017-11-06,146
6202,DE,,2017-10-29,91
6732,DE,,2017-11-06,207
3959,UK,,2017-11-06,298
6715,DE,,2017-10-29,47
6076,DE,,2017-11-06,182
4254,UK,,2017-11-06,21
30764,DE,,2017-11-16,259
5775,DE,,2017-11-16,1307
6901,DE,,2017-11-16,355
4339,UK,,2017-11-16,1034
4078,UK,,2017-11-16,459
6250,DE,,2017-11-16,341
4424,UK,,2017-11-16,128
6051,DE,,2017-11-16,204
6012,DE,,2017-11-16,99
4342,UK,,2017-11-16,458
4001,UK,,2017-11-16,327
4471,UK,,2017-11-16,121
4380,UK,,2017-11-16,57
29361,RU,,2017-10-30,1
,IT,,2017-11-06,2
4562,UK,,2017-11-16,10
3987,UK,,2017-11-06,4
5721,DE,,2017-10-05,40316
6912,DE,,2017-10-05,4639
3863,UK,,2017-10-05,728
6203,DE,,2017-10-05,2056
4524,UK,,2017-10-05,495
6527,DE,,2017-10-05,2081
6194,DE,,2017-10-05,3631
6115,DE,,2017-10-05,5407
3833,UK,,2017-10-05,258
6518,DE,,2017-10-05,1372
3730,UK,,2017-10-05,2079
6064,DE,,2017-10-05,464
5959,DE,,2017-10-05,1392
4084,UK,,2017-10-05,280
6094,DE,,2017-10-05,771
4107,UK,,2017-10-05,42
11352,PT,,2017-10-05,23
3954,UK,,2017-10-05,4
6107,DE,,2017-11-26,9856
6270,DE,,2017-11-26,992
5903,DE,,2017-11-26,2937
5758,DE,,2017-11-26,1038
5857,DE,,2017-11-26,602
5872,DE,,2017-11-26,706
3808,UK,,2017-11-26,607
3757,UK,,2017-11-26,305
5901,DE,,2017-11-26,758
5784,DE,,2017-11-26,748
4604,UK,,2017-11-26,84
3744,UK,,2017-11-26,412
6212,DE,,2017-11-26,188
6394,DE,,2017-11-26,209
6307,DE,,2017-11-26,65
5976,DE,,2017-11-26,68
45635,DE,,2017-11-26,116
4698,UK,,2017-11-26,30
4661,UK,,2017-11-26,45
5962,DE,,2017-11-26,18
4392,UK,,2017-11-26,51
5682,DE,,2017-10-15,34804
3889,UK,,2017-10-15,1695
4412,UK,,2017-10-15,304
6319,DE,,2017-10-15,494
6361,DE,,2017-10-15,1651
6273,DE,,2017-10-15,950
3896,UK,,2017-10-15,1673
4706,UK,,2017-10-15,265
4270,UK,,2017-11-26,6
5857,DE,,2017-10-15,1023
6521,DE,,2017-10-15,325
4038,UK,,2017-10-15,417
6499,DE,,2017-10-15,391
6034,DE,,2017-10-15,594
4377,UK,,2017-10-15,321
4686,UK,,2017-10-15,133
6539,DE,,2017-10-15,64
6390,DE,,2017-10-15,88
5788,DE,,2017-10-14,1964
6681,DE,,2017-10-15,138
11476,RO,,2017-11-26,1
4026,UK,,2017-10-05,14
3823,UK,,2017-10-14,2183
4053,UK,,2017-10-14,499
3801,UK,,2017-10-14,752
4449,UK,,2017-10-14,972
6160,DE,,2017-10-14,86
5812,DE,,2017-10-24,1114
5915,DE,,2017-10-24,11142
6639,DE,,2017-10-24,639
5817,DE,,2017-10-24,132
3828,UK,,2017-10-24,5516
3822,UK,,2017-10-24,1773
3863,UK,,2017-10-24,2967
4516,UK,,2017-10-14,234
4092,UK,,2017-10-24,1804
6430,DE,,2017-10-14,219
3762,UK,,2017-10-14,2918
3901,UK,,2017-10-24,447
4540,UK,,2017-10-24,319
3756,UK,,2017-10-24,1893
6224,DE,,2017-10-15,17
6074,DE,,2017-10-14,384
4442,UK,,2017-10-14,225
5935,DE,,2017-10-14,951
4444,UK,,2017-10-14,530
4290,UK,,2017-10-14,29
5973,DE,,2017-10-24,140
6754,DE,,2017-10-14,226
6253,DE,,2017-10-14,436
6070,DE,,2017-10-14,517
6758,DE,,2017-10-14,78
6450,DE,,2017-10-14,452
6125,DE,,2017-10-14,361
4419,UK,,2017-10-14,174
6047,DE,,2017-10-14,214
6615,DE,,2017-10-24,375
6806,DE,,2017-10-24,179
4608,UK,,2017-10-05,2
6057,DE,,2017-10-14,23
6718,DE,,2017-10-14,25
4182,UK,,2017-10-14,17
6208,DE,,2017-10-14,80
6454,DE,,2017-10-24,303
6536,DE,,2017-10-14,17
4654,UK,,2017-10-24,77
5843,DE,,2017-10-15,10
4406,UK,,2017-10-24,80
4282,UK,,2017-10-14,8
6507,DE,,2017-10-24,35
6586,DE,,2017-10-14,30
6691,DE,,2017-11-01,490
3706,UK,,2017-11-01,15332
3733,UK,,2017-11-01,5954
6355,DE,,2017-11-01,1605
6320,DE,,2017-11-01,801
6408,DE,,2017-11-01,489
6066,DE,,2017-11-01,433
4222,UK,,2017-11-01,4885
45186,UK,,2017-11-01,1571
4358,UK,,2017-11-01,1207
4464,UK,,2017-11-01,1294
6197,DE,,2017-11-01,532
6000,DE,,2017-11-01,57
6264,DE,,2017-11-01,48
3848,UK,,2017-11-01,218
4183,UK,,2017-10-05,1
6617,DE,,2017-11-01,39
3987,UK,,2017-10-24,1
6114,DE,,2017-11-11,1425
3748,UK,,2017-11-11,11065
6334,DE,,2017-11-11,2001
6154,DE,,2017-11-11,8186
4553,UK,,2017-11-11,883
4663,UK,,2017-11-11,1050
6452,DE,,2017-11-11,1049
4535,UK,,2017-11-11,478
6901,DE,,2017-11-11,675
5893,DE,,2017-11-11,1063
4451,UK,,2017-11-11,339
6714,DE,,2017-11-11,96
6506,DE,,2017-11-11,313
6011,DE,,2017-11-21,314
6374,DE,,2017-11-21,326
4369,UK,,2017-11-21,67
4229,UK,,2017-11-21,152
6620,DE,,2017-11-21,140
6010,DE,,2017-11-21,25
6636,DE,,2017-11-21,48
4383,UK,,2017-11-21,837
6678,DE,,2017-11-21,152
3843,UK,,2017-11-21,83
6003,DE,,2017-11-21,207
6552,DE,,2017-11-21,288
5994,DE,,2017-11-21,40
4209,UK,,2017-11-21,190
6774,DE,,2017-11-21,79
5908,DE,,2017-11-21,115
6802,DE,,2017-11-21,68
6294,DE,,2017-10-10,297
5727,DE,,2017-10-10,613
5899,DE,,2017-10-10,354
3717,UK,,2017-10-10,412
3981,UK,,2017-10-10,34
6113,DE,,2017-10-10,330
6016,DE,,2017-10-10,111
6592,DE,,2017-10-10,21
4515,UK,,2017-11-21,15
4218,UK,,2017-10-10,83
6949,DE,,2017-10-10,23
5789,DE,,2017-11-19,5871
4520,UK,,2017-10-10,75
6546,DE,,2017-11-21,24
6581,DE,,2017-11-21,21
5889,DE,,2017-11-19,1035
6077,DE,,2017-10-10,19
4397,UK,,2017-11-19,236
3795,UK,,2017-11-19,1164
4401,UK,,2017-11-19,324
6562,DE,,2017-10-10,7
6729,DE,,2017-10-10,13
5927,DE,,2017-11-19,258
6172,DE,,2017-11-19,55
6315,DE,,2017-11-21,14
5999,DE,,2017-11-19,394
6307,DE,,2017-11-19,76
6495,DE,,2017-11-19,496
5887,DE,,2017-11-19,125
4029,UK,,2017-11-19,194
4424,UK,,2017-11-19,101
5842,DE,,2017-10-08,364
6380,DE,,2017-10-08,468
4356,UK,,2017-10-08,236
5852,DE,,2017-10-08,586
4478,UK,,2017-10-08,500
5863,DE,,2017-10-08,281
6225,DE,,2017-10-08,184
3801,UK,,2017-10-08,264
3813,UK,,2017-10-08,261
4451,UK,,2017-10-08,69
6345,DE,,2017-10-08,77
5770,DE,,2017-10-08,183
6057,DE,,2017-11-19,14
4427,UK,,2017-11-19,12
4306,UK,,2017-10-08,10
4503,UK,,2017-11-19,14
3772,UK,,2017-10-18,18326
3803,UK,,2017-10-18,8920
3799,UK,,2017-10-18,2903
3808,UK,,2017-10-18,1316
4663,UK,,2017-10-18,486
5744,DE,,2017-10-18,1204
6218,DE,,2017-10-18,279
6574,DE,,2017-10-18,157
4180,UK,,2017-10-18,381
6408,DE,,2017-10-18,147
4527,UK,,2017-10-18,75
5693,DE,,2017-10-18,1488
4500,UK,,2017-10-18,548
6450,DE,,2017-10-18,350
6133,DE,,2017-10-18,47
6536,DE,,2017-10-18,50
5728,DE,,2017-10-18,295
3907,UK,,2017-10-18,736
4614,UK,,2017-10-18,87
6727,DE,,2017-10-18,240
6704,DE,,2017-10-18,159
6712,DE,,2017-10-18,366
6567,DE,,2017-10-18,274
4290,UK,,2017-10-18,51
6601,DE,,2017-10-18,54
4583,UK,,2017-11-19,13
5958,DE,,2017-10-08,4
4290,UK,,2017-10-08,4
6230,DE,,2017-10-28,402
3981,UK,,2017-10-28,195
3734,UK,,2017-10-28,3371
3748,UK,,2017-10-28,5026
4556,UK,,2017-10-28,852
6696,DE,,2017-10-28,199
5986,DE,,2017-10-28,338
6232,DE,,2017-10-28,261
4268,UK,,2017-10-28,643
6531,DE,,2017-10-28,998
6332,DE,,2017-10-28,404
4647,UK,,2017-10-18,3
5928,DE,,2017-10-28,165
4472,UK,,2017-10-28,729
3886,UK,,2017-10-28,315
6321,DE,,2017-10-28,141
4047,UK,,2017-10-28,265
4006,UK,,2017-10-18,7
6483,DE,,2017-10-28,650
4010,UK,,2017-10-28,43
4138,UK,,2017-10-28,77
6628,DE,,2017-10-28,136
4481,UK,,2017-10-28,73
5700,DE,,2017-11-05,3955
3817,UK,,2017-11-05,12151
5998,DE,,2017-11-05,526
3966,UK,,2017-11-05,134
4334,UK,,2017-11-05,3041
6080,DE,,2017-11-05,75
6123,DE,,2017-11-05,1574
4374,UK,,2017-11-05,172
4377,UK,,2017-11-05,717
5794,DE,,2017-11-05,1047
6378,DE,,2017-11-05,311
6296,DE,,2017-11-15,348
5867,DE,,2017-11-05,1289
6249,DE,,2017-11-05,697
6409,DE,,2017-11-05,2276
6158,DE,,2017-11-05,977
,UA,,2017-10-28,2
4296,UK,,2017-11-05,182
6667,DE,,2017-11-05,227
6334,DE,,2017-11-05,1482
6634,DE,,2017-11-15,442
6214,DE,,2017-11-15,317
6639,DE,,2017-11-15,629
4614,UK,,2017-11-05,102
6435,DE,,2017-11-15,137
4127,UK,,2017-11-15,196
6592,DE,,2017-11-05,56
3995,UK,,2017-11-05,9
6706,DE,,2017-11-15,170
6411,DE,,2017-11-15,48
6258,DE,,2017-11-15,1131
4006,UK,,2017-11-05,41
5909,DE,,2017-11-05,18
10919,PL,,2017-10-28,2
4032,UK,,2017-11-15,162
3997,UK,,2017-11-15,388
29451,RU,,2017-11-05,1
4013,UK,,2017-11-15,9
5954,DE,,2017-11-15,51
4490,UK,,2017-11-15,182
948,AT,,2017-11-05,2
6786,DE,,2017-10-04,113
5775,DE,,2017-10-04,8661
6410,DE,,2017-10-04,1435
6516,DE,,2017-10-04,3565
,HU,,2017-10-04,14
6780,DE,,2017-10-04,1669
6721,DE,,2017-10-04,1328
6121,DE,,2017-10-04,2098
6674,DE,,2017-10-04,11
6265,DE,,2017-10-04,139
5944,DE,,2017-10-04,158
6448,DE,,2017-11-05,4
29386,RU,,2017-11-05,2
6800,DE,,2017-10-04,39
3770,UK,,2017-10-04,736
4224,UK,,2017-10-04,408
6561,DE,,2017-11-25,319
6912,DE,,2017-11-25,490
6341,DE,,2017-11-25,763
6560,DE,,2017-11-25,252
5704,DE,,2017-11-25,2018
6389,DE,,2017-11-25,471
5768,DE,,2017-11-25,350
3979,UK,,2017-11-25,139
3860,UK,,2017-11-25,2136
3708,UK,,2017-11-25,5081
3716,UK,,2017-11-25,1132
6381,DE,,2017-11-25,306
6380,DE,,2017-11-25,628
4706,UK,,2017-10-04,41
4204,UK,,2017-10-04,181
4342,UK,,2017-10-04,83
4284,UK,,2017-10-04,38
4217,UK,,2017-11-25,477
4252,UK,,2017-11-25,711
4231,UK,,2017-11-25,1257
4059,UK,,2017-11-25,163
6280,DE,,2017-11-25,59
3914,UK,,2017-11-25,54
4144,UK,,2017-11-25,39
6780,DE,,2017-11-25,202
5952,DE,,2017-11-25,73
6592,DE,,2017-11-25,45
6491,DE,,2017-11-25,76
6601,DE,,2017-11-25,78
4121,UK,,2017-11-25,100
4245,UK,,2017-11-25,179
4512,UK,,2017-11-25,7
4121,UK,,2017-10-04,24
6770,DE,,2017-11-25,113
4575,UK,,2017-11-25,38
4109,UK,,2017-11-15,7
6761,DE,,2017-11-25,159
6550,DE,,2017-11-25,38
4469,UK,,2017-11-25,22
,,,2017-10-04,23
4639,UK,,2017-11-25,7
,CR,,2017-10-04,1
10977,PL,,2017-10-04,1
6203,DE,,2017-11-24,192
4375,UK,,2017-11-24,303
3782,UK,,2017-11-24,869
6167,DE,,2017-11-24,1014
6316,DE,,2017-11-24,1090
3807,UK,,2017-11-24,1194
3771,UK,,2017-11-24,1185
4267,UK,,2017-11-24,663
4400,UK,,2017-11-24,219
5747,DE,,2017-10-03,165
6313,DE,,2017-10-03,27
6797,DE,,2017-10-03,66
5785,DE,,2017-11-24,1167
5825,DE,,2017-11-24,878
4462,UK,,2017-11-24,100
3787,UK,,2017-11-24,93
4060,UK,,2017-11-24,112
4351,UK,,2017-11-24,120
5979,DE,,2017-10-03,39
4604,UK,,2017-11-24,82
4167,IM,,2017-11-24,9
6064,DE,,2017-10-03,13
6410,DE,,2017-10-03,37
6563,DE,,2017-11-24,1
6528,DE,,2017-10-03,18
6675,DE,,2017-11-24,53
5825,DE,,2017-10-13,778
6611,DE,,2017-11-24,18
5731,DE,,2017-10-13,1820
3816,UK,,2017-11-24,6
4466,UK,,2017-10-13,180
6022,DE,,2017-10-13,180
4349,UK,,2017-10-13,1631
3850,UK,,2017-10-13,1292
6398,DE,,2017-10-13,214
3894,UK,,2017-10-13,903
4477,UK,,2017-10-13,435
6320,DE,,2017-10-13,259
5715,DE,,2017-10-23,4750
5804,DE,,2017-10-23,1190
3733,UK,,2017-10-23,4630
6046,DE,,2017-10-23,1088
5822,DE,,2017-10-23,1594
4027,UK,,2017-10-23,374
4240,UK,,2017-10-13,573
4030,UK,,2017-10-13,81
4427,UK,,2017-10-13,30
3913,UK,,2017-10-13,119
6689,DE,,2017-10-23,1431
6549,DE,,2017-11-10,210
5883,DE,,2017-11-10,816
5773,DE,,2017-11-10,2022
4222,UK,,2017-11-10,3473
6325,DE,,2017-11-10,1204
5699,DE,,2017-11-10,1963
5999,DE,,2017-10-23,559
6761,DE,,2017-10-23,295
3787,UK,,2017-10-13,184
6049,DE,,2017-10-23,765
6601,DE,,2017-10-13,88
6094,DE,,2017-10-13,60
4535,UK,,2017-10-23,342
3971,UK,,2017-10-23,18
6628,DE,,2017-10-13,123
6420,DE,,2017-11-10,1039
5987,DE,,2017-11-10,523
4167,IM,,2017-10-13,53
6409,DE,,2017-11-10,1913
4627,UK,,2017-10-23,103
6469,DE,,2017-10-23,33
4593,UK,,2017-11-10,1102
6024,DE,,2017-11-10,321
6494,DE,,2017-11-10,137
4060,UK,,2017-11-10,591
5782,DE,,2017-10-13,60
5853,DE,,2017-11-10,673
6482,DE,,2017-10-13,15
6196,DE,,2017-11-10,273
6344,DE,,2017-11-10,79
6627,DE,,2017-11-10,294
3752,UK,,2017-11-10,100
6485,DE,,2017-11-10,190
3776,UK,,2017-11-09,26215
6487,DE,,2017-11-10,110
5773,DE,,2017-11-09,1422
6463,DE,,2017-11-09,207
5792,DE,,2017-11-09,647
6438,DE,,2017-11-09,252
5783,DE,,2017-11-09,902
6152,DE,,2017-11-10,99
6512,DE,,2017-11-09,360
3994,UK,,2017-11-09,387
6375,DE,,2017-11-09,306
5724,DE,,2017-11-20,672
3725,UK,,2017-11-20,3399
4027,UK,,2017-11-09,496
5808,DE,,2017-11-09,613
5831,DE,,2017-11-20,163
4403,UK,,2017-11-20,202
6807,DE,,2017-11-20,84
6203,DE,,2017-11-20,234
6288,DE,,2017-11-09,46
4057,UK,,2017-11-09,22
6901,DE,,2017-11-20,277
6398,DE,,2017-11-20,342
5928,DE,,2017-11-20,116
6202,DE,,2017-11-20,58
5944,DE,,2017-11-10,43
3975,UK,,2017-11-09,30
6346,DE,,2017-11-20,78
4648,UK,,2017-11-09,2
6358,DE,,2017-11-20,9
4644,UK,,2017-11-20,1
6798,DE,,2017-11-08,1183
6707,DE,,2017-11-08,1139
3767,UK,,2017-11-08,3860
4421,UK,,2017-11-08,2897
3725,UK,,2017-11-08,10582
6177,DE,,2017-11-08,202
6203,DE,,2017-11-08,306
5886,DE,,2017-11-08,575
5756,DE,,2017-11-08,730
4479,UK,,2017-11-08,30
4350,UK,,2017-11-08,313
6052,DE,,2017-11-08,467
5845,DE,,2017-11-08,459
4072,UK,,2017-11-08,109
4125,UK,,2017-11-08,105
4675,UK,,2017-11-08,160
4408,UK,,2017-11-18,188
3748,UK,,2017-11-18,2701
5999,DE,,2017-11-18,332
6144,DE,,2017-11-18,1060
6366,DE,,2017-11-18,729
3781,UK,,2017-11-18,286
3878,UK,,2017-11-08,13
6108,DE,,2017-11-18,286
4383,UK,,2017-11-18,997
6167,DE,,2017-11-18,1341
6392,DE,,2017-11-18,604
6283,DE,,2017-11-18,889
4390,UK,,2017-11-18,521
3732,UK,,2017-11-18,628
4276,UK,,2017-11-18,92
6351,DE,,2017-11-18,598
3837,UK,,2017-11-18,188
6648,DE,,2017-11-18,219
6119,DE,,2017-11-18,344
4028,UK,,2017-11-18,7
5687,DE,,2017-10-07,7305
5715,DE,,2017-10-07,722
6092,DE,,2017-10-07,223
4517,UK,,2017-10-07,319
4335,UK,,2017-10-07,1595
6486,DE,,2017-11-18,6
4223,UK,,2017-10-07,1730
45689,DE,,2017-10-07,231
4439,UK,,2017-10-07,97
3838,UK,,2017-10-07,727
6754,DE,,2017-10-07,56
4271,UK,,2017-10-07,755
5857,DE,,2017-10-07,224
5724,DE,,2017-10-07,380
6204,DE,,2017-10-07,174
4449,UK,,2017-10-07,200
4548,UK,,2017-11-08,2
6206,DE,,2017-10-07,62
4532,UK,,2017-11-18,4
6208,DE,,2017-10-07,34
6041,DE,,2017-10-07,41
6185,DE,,2017-10-07,68
5938,DE,,2017-10-07,90
4065,UK,,2017-10-07,77
4372,UK,,2017-10-07,11
6617,DE,,2017-10-07,7
,SK,,2017-11-18,1
6169,DE,,2017-10-17,1778
6420,DE,,2017-10-17,7921
5789,DE,,2017-10-17,30023
5773,DE,,2017-10-17,10977
6468,DE,,2017-10-17,1407
6199,DE,,2017-10-17,1429
5959,DE,,2017-10-17,868
6507,DE,,2017-10-17,269
3732,UK,,2017-10-17,2229
3821,UK,,2017-10-17,1959
3739,UK,,2017-10-17,6498
4346,UK,,2017-10-17,1784
4181,UK,,2017-10-17,132
3895,UK,,2017-10-17,369
5724,DE,,2017-10-27,1405
5998,DE,,2017-10-27,907
6577,DE,,2017-10-27,793
4401,UK,,2017-10-17,329
5973,DE,,2017-10-17,782
4188,UK,,2017-10-27,473
5821,DE,,2017-10-27,912
6300,DE,,2017-10-27,1102
4638,UK,,2017-10-27,77
3963,UK,,2017-10-27,354
6249,DE,,2017-10-27,910
5893,DE,,2017-10-27,1098
6176,DE,,2017-10-27,249
4484,UK,,2017-10-27,19
4405,UK,,2017-10-17,126
6191,DE,,2017-10-17,355
4641,UK,,2017-10-27,178
6730,DE,,2017-10-27,101
3924,UK,,2017-10-27,130
6635,DE,,2017-10-27,254
4700,UK,,2017-10-27,194
4363,UK,,2017-11-04,435
3699,UK,,2017-11-04,23962
3815,UK,,2017-11-04,2237
5686,DE,,2017-11-04,1116
3692,UK,,2017-11-04,6037
3791,UK,,2017-11-04,1119
3729,UK,,2017-11-04,9269
48342,RO,,2017-10-27,2
4568,UK,,2017-10-27,82
4451,UK,,2017-10-27,143
3918,UK,,2017-10-27,62
6036,DE,,2017-11-04,413
5769,DE,,2017-11-04,697
,,,2017-11-04,367
6344,DE,,2017-11-04,122
4127,UK,,2017-11-04,284
5980,DE,,2017-11-04,83
6540,DE,,2017-11-04,213
4216,UK,,2017-11-04,171
3752,UK,,2017-11-04,55
5854,DE,,2017-11-04,322
7252,IN,,2017-10-27,2
6066,DE,,2017-11-04,296
6393,DE,,2017-11-04,152
6599,DE,,2017-11-04,182
4025,UK,,2017-11-04,74
4380,UK,,2017-11-04,59
4603,UK,,2017-11-04,46
,IS,,2017-10-17,1
6405,DE,,2017-11-04,8
45554,DE,,2017-11-14,1046
3780,UK,,2017-11-14,7607
6147,DE,,2017-11-14,1651
5674,DE,,2017-11-14,19028
6460,DE,,2017-11-04,25
6039,DE,,2017-11-14,888
4108,UK,,2017-11-14,993
4458,UK,,2017-11-14,459
6607,DE,,2017-11-14,46
6761,DE,,2017-11-14,415
4472,UK,,2017-11-14,1035
6261,DE,,2017-11-14,626
6484,DE,,2017-11-14,486
4330,UK,,2017-11-14,342
6800,DE,,2017-11-14,39
,MK,,2017-11-04,4
4270,UK,,2017-11-14,41
4461,UK,,2017-11-14,57
6359,DE,,2017-11-14,107
6481,DE,,2017-10-27,1
3772,UK,,2017-11-13,32452
5712,DE,,2017-11-13,4132
5805,DE,,2017-11-13,2488
3820,UK,,2017-11-13,3852
4421,UK,,2017-11-13,3687
6252,DE,,2017-11-13,226
6484,DE,,2017-11-13,385
4700,UK,,2017-11-13,455
6514,DE,,2017-11-13,456
6480,DE,,2017-11-13,317
4283,UK,,2017-11-13,737
6583,DE,,2017-11-13,78
4356,UK,,2017-11-13,622
6081,DE,,2017-11-13,778
3787,UK,,2017-11-13,476
30553,DE,,2017-11-13,974
4562,UK,,2017-11-13,5
6249,DE,,2017-11-13,748
5921,DE,,2017-11-13,674
4058,UK,,2017-11-13,337
6464,DE,,2017-11-13,209
5726,DE,,2017-11-23,1413
3758,UK,,2017-11-23,70
6737,DE,,2017-11-23,196
4517,UK,,2017-11-23,619
6688,DE,,2017-11-23,124
6626,DE,,2017-11-23,455
6110,DE,,2017-11-23,161
5916,DE,,2017-11-23,93
6408,DE,,2017-11-23,209
5801,DE,,2017-11-23,154
6195,DE,,2017-11-23,368
